Customer_ID,Recency,Frequency,MonetaryValue,Country
17322,376,5,782.15,United_Kingdom
17323,15,12,1421.48,United_Kingdom
17324,18,12,2003.37,United_Kingdom
17325,280,3,561.5699999999999,United_Kingdom
17326,408,2,281.7,United_Kingdom
17327,410,2,152.35,United_Kingdom
17329,14,5,673.27,United_Kingdom
17330,23,4,423.8,United_Kingdom
17331,124,1,175.2,United_Kingdom
17332,528,5,725.54,United_Kingdom
17333,86,1,494.25,United_Kingdom
17334,302,3,635.1500000000001,United_Kingdom
17335,384,2,480.62,United_Kingdom
17336,472,1,81.12,United_Kingdom
17337,151,4,1885.3,United_Kingdom
17339,94,3,302.36,United_Kingdom
17341,157,4,1606.13,United_Kingdom
17342,380,4,1098.49,United_Kingdom
17343,355,6,1058.69,United_Kingdom
17344,46,2,377.42,United_Kingdom
17345,15,10,1311.59,United_Kingdom
17347,86,1,228.96,United_Kingdom
17348,15,9,2357.18,United_Kingdom
17349,179,5,783.15,United_Kingdom
17350,8,7,1862.0,United_Kingdom
17351,36,12,1824.93,United_Kingdom
17353,129,4,3242.0,United_Kingdom
17354,51,4,2979.27,United_Kingdom
17355,386,1,249.16,United_Kingdom
17356,312,5,802.17,United_Kingdom
17357,24,2,380.21,United_Kingdom
17358,303,5,739.75,United_Kingdom
17359,11,2,262.41,United_Kingdom
17360,17,6,920.08,United_Kingdom
17361,49,5,746.22,United_Kingdom
17362,239,7,891.94,United_Kingdom
17363,395,3,901.86,United_Kingdom
17365,13,15,7737.81,United_Kingdom
17366,432,2,934.96,United_Kingdom
17367,238,1,163.4,United_Kingdom
17368,23,13,1882.57,United_Kingdom
17369,456,1,979.2,United_Kingdom
17370,73,4,415.28,United_Kingdom
17371,17,6,601.16,United_Kingdom
17373,40,7,1018.75,United_Kingdom
17374,219,3,711.21,United_Kingdom
17375,199,4,509.73,United_Kingdom
17376,71,4,389.04,United_Kingdom
17378,374,1,10.95,United_Kingdom
17379,11,1,354.56,United_Kingdom
17380,434,3,645.0,United_Kingdom
17382,65,7,499.8,United_Kingdom
17383,4,2,299.99,United_Kingdom
17384,19,3,110.78,United_Kingdom
17385,15,1,229.63,United_Kingdom
17386,8,7,2692.77,United_Kingdom
17387,20,2,747.49,United_Kingdom
17388,78,11,2643.1800000000003,United_Kingdom
17390,421,1,149.3,United_Kingdom
17391,164,2,508.8,United_Kingdom
17392,307,3,539.48,United_Kingdom
17393,411,2,292.12,United_Kingdom
17394,219,1,195.16999999999996,United_Kingdom
17395,508,1,30.0,United_Kingdom
17397,22,3,1156.73,United_Kingdom
17398,115,3,653.38,United_Kingdom
17400,126,8,4168.04,United_Kingdom
17401,541,1,114.85,United_Kingdom
17403,36,2,395.12,United_Kingdom
17405,1,3,1000.87,United_Kingdom
17406,333,12,4191.1,United_Kingdom
17407,412,1,552.9,United_Kingdom
17408,163,3,262.54,United_Kingdom
17409,185,10,6769.76,United_Kingdom
17410,16,5,1214.72,United_Kingdom
17411,12,5,1361.18,United_Kingdom
17412,3,16,4150.02,United_Kingdom
17413,405,2,478.53999999999996,United_Kingdom
17414,44,6,2249.52,United_Kingdom
17415,80,1,507.84,United_Kingdom
17417,549,1,119.43,United_Kingdom
17418,42,3,574.46,United_Kingdom
17419,11,18,6194.22,United_Kingdom
17420,50,6,1054.43,United_Kingdom
17421,386,3,1059.41,United_Kingdom
17422,16,11,3218.56,United_Kingdom
17423,46,3,1118.95,United_Kingdom
17425,19,2,721.37,United_Kingdom
17426,8,13,7591.47,United_Kingdom
17427,72,1,100.8,United_Kingdom
17429,128,5,1202.88,United_Kingdom
17430,33,4,699.77,United_Kingdom
17431,313,1,372.7,United_Kingdom
17432,18,9,1685.59,United_Kingdom
17433,88,2,524.66,United_Kingdom
17434,2,7,2180.34,United_Kingdom
17435,411,1,315.0,United_Kingdom
17436,2,4,384.6,United_Kingdom
17437,530,1,301.26,United_Kingdom
17438,254,4,1359.17,United_Kingdom
17440,157,3,186.42000000000002,United_Kingdom
17442,37,15,4375.56,United_Kingdom
17443,220,1,534.24,Canada
17444,152,2,2013.22,Canada
17446,177,2,120.89999999999999,United_Kingdom
17447,40,2,541.53,United_Kingdom
17449,2,13,4014.42,United_Kingdom
17451,1,7,1718.9,United_Kingdom
17453,18,2,486.72,United_Kingdom
17454,192,10,1319.1,United_Kingdom
17455,204,1,131.7,United_Kingdom
17456,365,2,1089.27,United_Kingdom
17457,127,14,4617.18,United_Kingdom
17458,15,2,505.12,United_Kingdom
17459,43,2,631.63,United_Kingdom
17460,94,16,1815.29,United_Kingdom
17461,23,3,710.29,United_Kingdom
17462,60,2,646.71,United_Kingdom
17463,16,7,2099.9900000000002,United_Kingdom
17464,158,3,662.04,United_Kingdom
17465,426,7,2010.76,United_Kingdom
17466,10,2,546.83,United_Kingdom
17467,395,1,102.6,United_Kingdom
17468,10,3,174.4,United_Kingdom
17469,16,17,4454.96,United_Kingdom
17470,45,11,2540.37,United_Kingdom
17471,475,1,243.95000000000002,United_Kingdom
17472,191,4,855.46,United_Kingdom
17473,409,2,589.3,United_Kingdom
17474,600,1,1047.0,United_Kingdom
17475,79,1,184.89,United_Kingdom
17476,396,2,418.61,United_Kingdom
17477,613,2,977.35,United_Kingdom
17478,408,2,1272.8000000000002,United_Kingdom
17480,78,2,887.03,United_Kingdom
17481,4,4,1198.58,United_Kingdom
17482,487,2,631.99,United_Kingdom
17483,65,4,538.33,United_Kingdom
17484,576,2,209.57,United_Kingdom
17486,261,1,363.87,United_Kingdom
17489,59,2,376.64,United_Kingdom
17490,1,9,2723.65,United_Kingdom
17491,1,16,5805.48,United_Kingdom
17492,248,3,1122.42,United_Kingdom
17493,385,1,68.21000000000001,United_Kingdom
17494,502,1,54.7,United_Kingdom
17495,8,3,776.72,United_Kingdom
17496,359,4,1208.04,United_Kingdom
17497,390,2,287.25,United_Kingdom
17498,76,1,221.22,United_Kingdom
17499,290,2,1221.59,United_Kingdom
17500,17,3,1138.0,United_Kingdom
17501,221,2,273.6,United_Kingdom
17502,9,4,644.1,United_Kingdom
17503,3,2,549.6,United_Kingdom
17505,162,5,2435.48,United_Kingdom
17506,76,1,281.2,United_Kingdom
17507,262,2,594.2,United_Kingdom
17508,281,8,3648.42,Greece
17509,58,8,5800.14,United_Kingdom
17510,25,2,506.76,United_Kingdom
17512,29,18,5216.62,United_Kingdom
17513,72,3,1158.8,United_Kingdom
17514,128,2,390.06,United_Kingdom
17515,31,9,1577.93,United_Kingdom
17516,15,6,854.75,United_Kingdom
17517,309,1,153.94,United_Kingdom
17518,426,2,301.07,United_Kingdom
17519,17,15,4780.72,United_Kingdom
17520,54,1,480.11,United_Kingdom
17521,30,5,1201.86,United_Kingdom
17522,2,5,945.07,United_Kingdom
17523,11,4,652.74,United_Kingdom
17524,361,3,532.79,United_Kingdom
17525,360,3,1040.1000000000001,United_Kingdom
17526,5,12,3849.68,United_Kingdom
17527,54,4,834.51,United_Kingdom
17528,1,8,3470.54,United_Kingdom
17529,610,2,1083.53,United_Kingdom
17530,1,12,2990.06,United_Kingdom
17531,190,3,1166.04,United_Kingdom
17532,386,1,35.04,United_Kingdom
17533,435,1,34.8,United_Kingdom
17534,54,5,1495.29,United_Kingdom
17535,280,1,164.4,United_Kingdom
17536,421,2,288.33,United_Kingdom
17537,30,2,660.86,United_Kingdom
17538,26,1,98.42,United_Kingdom
17540,25,6,1528.1000000000001,United_Kingdom
17541,510,1,90.21,United_Kingdom
17542,270,2,244.03,United_Kingdom
17543,550,1,120.05,United_Kingdom
17544,390,3,731.77,United_Kingdom
17545,43,6,1279.52,United_Kingdom
17547,376,2,528.0500000000001,United_Kingdom
17548,234,4,711.76,United_Kingdom
17549,24,2,148.86,United_Kingdom
17550,197,8,1697.18,United_Kingdom
17551,359,1,207.95,United_Kingdom
17552,60,11,2647.54,United_Kingdom
17553,130,4,3757.6,United_Kingdom
17554,1,5,1925.9,United_Kingdom
17555,20,5,974.79,United_Kingdom
17556,206,2,300.67,United_Kingdom
17557,14,4,496.68,United_Kingdom
17558,393,1,243.67000000000002,United_Kingdom
17559,513,1,167.62,United_Kingdom
17560,95,8,1592.02,United_Kingdom
17561,19,4,619.15,United_Kingdom
17562,14,7,1122.38,United_Kingdom
17563,578,2,341.98,United_Kingdom
17564,24,3,445.51,United_Kingdom
17565,587,1,114.03,United_Kingdom
17566,8,2,869.11,United_Kingdom
17567,7,9,5184.58,United_Kingdom
17569,332,1,330.44,United_Kingdom
17571,50,5,1533.56,United_Kingdom
17572,71,10,703.11,United_Kingdom
17573,29,3,380.6,United_Kingdom
17574,243,1,185.65,United_Kingdom
17578,218,7,928.83,United_Kingdom
17579,5,4,646.8100000000001,United_Kingdom
17580,253,5,365.88,United_Kingdom
17582,236,5,1418.1499999999999,United_Kingdom
17583,560,1,96.95,United_Kingdom
17584,7,6,4902.0199999999995,United_Kingdom
17585,109,7,1924.87,United_Kingdom
17586,619,1,107.1,United_Kingdom
17588,100,7,2601.77,United_Kingdom
17590,2,3,1431.0,United_Kingdom
17591,73,8,2733.52,United_Kingdom
17593,4,11,6766.7,United_Kingdom
17594,85,4,2211.28,United_Kingdom
17595,12,2,377.54,United_Kingdom
17596,23,13,4071.5,United_Kingdom
17597,214,5,3218.69,United_Kingdom
17598,381,1,409.98,United_Kingdom
17599,478,1,52.05,United_Kingdom
17600,18,1,145.73000000000002,United_Kingdom
17601,239,2,411.46,United_Kingdom
17602,2,14,6726.01,United_Kingdom
17603,78,4,1410.6200000000001,United_Kingdom
17604,217,6,801.44,United_Kingdom
17605,590,1,158.25,United_Kingdom
17607,376,1,260.01,United_Kingdom
17608,33,3,399.15999999999997,United_Kingdom
17609,41,11,1656.85,United_Kingdom
17610,540,5,1093.94,United_Kingdom
17612,53,18,4474.27,United_Kingdom
17613,23,14,3975.5,United_Kingdom
17614,57,1,342.93,United_Kingdom
17615,130,6,629.0,United_Kingdom
17617,559,1,386.93,United_Kingdom
17618,6,11,3202.68,United_Kingdom
17619,312,1,189.17000000000002,United_Kingdom
17620,60,1,81.44,United_Kingdom
17621,21,6,3157.42,United_Kingdom
17622,598,2,1130.21,United_Kingdom
17623,33,7,2284.27,United_Kingdom
17624,15,4,1479.68,United_Kingdom
17625,18,8,4825.71,United_Kingdom
17626,603,1,254.0,United_Kingdom
17627,479,1,107.2,United_Kingdom
17628,81,1,59.4,United_Kingdom
17629,6,10,2114.93,United_Kingdom
17630,170,2,386.4,United_Kingdom
17631,2,7,843.14,United_Kingdom
17633,31,7,1986.19,United_Kingdom
17634,36,9,2193.73,United_Kingdom
17635,424,3,1052.58,United_Kingdom
17636,19,1,285.56,United_Kingdom
17637,31,2,509.83000000000004,United_Kingdom
17639,276,6,551.52,United_Kingdom
17640,87,6,2026.28,United_Kingdom
17642,120,5,1567.79,United_Kingdom
17643,373,2,541.25,United_Kingdom
17644,1,20,5566.96,United_Kingdom
17646,219,12,3924.59,United_Kingdom
17647,65,3,316.65999999999997,United_Kingdom
17648,61,5,2153.85,United_Kingdom
17649,138,3,1476.19,United_Kingdom
17650,21,1,166.07999999999998,United_Kingdom
17651,12,16,5191.94,United_Kingdom
17652,25,12,4258.5,United_Kingdom
17653,37,4,1120.88,United_Kingdom
17654,277,1,113.65,United_Kingdom
17655,11,9,3361.15,United_Kingdom
17656,73,5,1465.43,United_Kingdom
17657,430,1,108.30000000000001,United_Kingdom
17658,26,2,464.14,United_Kingdom
17659,17,14,3664.9900000000002,United_Kingdom
17660,141,2,308.9,United_Kingdom
17663,26,17,4423.49,United_Kingdom
17664,19,4,1107.73,United_Kingdom
17665,493,1,563.1,United_Kingdom
17666,4,5,1836.72,United_Kingdom
17667,66,9,3537.0,United_Kingdom
17668,1,2,327.85,United_Kingdom
17669,43,10,4784.1,United_Kingdom
17670,228,1,173.9,United_Kingdom
17671,16,5,2362.54,United_Kingdom
17672,50,6,5355.79,United_Kingdom
17673,2,13,3904.32,United_Kingdom
17674,74,2,851.7,United_Kingdom
17676,4,10,2516.86,United_Kingdom
17678,264,2,599.76,United_Kingdom
17679,53,7,3483.42,United_Kingdom
17680,24,3,349.15000000000003,United_Kingdom
17681,597,5,503.2,United_Kingdom
17682,10,11,4030.96,United_Kingdom
17683,386,3,808.81,United_Kingdom
17684,44,1,239.41,United_Kingdom
17685,17,12,4623.57,United_Kingdom
17686,7,9,7471.2300000000005,United_Kingdom
17687,421,1,432.68,United_Kingdom
17688,394,1,304.2,United_Kingdom
17689,388,2,317.08,United_Kingdom
17690,30,20,7053.03,United_Kingdom
17691,358,4,722.3000000000001,United_Kingdom
17692,127,12,2856.04,United_Kingdom
17693,137,1,193.51,United_Kingdom
17694,142,3,1529.77,United_Kingdom
17695,132,5,1688.24,United_Kingdom
17697,236,1,338.95,United_Kingdom
17698,261,1,154.95,United_Kingdom
17699,477,2,212.65,United_Kingdom
17700,17,14,4616.46,United_Kingdom
17701,253,1,400.25,United_Kingdom
17702,30,6,2595.68,United_Kingdom
17703,35,4,1094.84,United_Kingdom
17704,169,2,782.29,United_Kingdom
17705,3,11,1920.9,United_Kingdom
17707,185,8,568.8,United_Kingdom
17708,188,4,826.73,United_Kingdom
17709,170,5,615.76,United_Kingdom
17710,424,1,204.4,United_Kingdom
17711,11,2,385.1,United_Kingdom
17712,45,1,410.71000000000004,United_Kingdom
17713,382,4,1043.73,United_Kingdom
17714,321,5,1284.78,United_Kingdom
17717,421,1,356.52,United_Kingdom
17718,232,2,395.51,United_Kingdom
17719,38,15,5306.16,United_Kingdom
17720,26,10,2695.61,United_Kingdom
17722,96,5,4057.28,United_Kingdom
17723,127,7,3279.4,United_Kingdom
17724,71,3,832.7,United_Kingdom
17725,16,11,2976.48,United_Kingdom
17726,395,7,1017.66,United_Kingdom
17727,15,1,1034.15,United_Kingdom
17728,4,5,4082.41,United_Kingdom
17729,596,1,383.75,United_Kingdom
17730,3,20,6986.84,United_Kingdom
17731,79,6,1506.89,United_Kingdom
17732,373,8,2134.78,United_Kingdom
17733,39,2,652.89,United_Kingdom
17734,54,6,1274.02,United_Kingdom
17736,9,2,337.49,United_Kingdom
17737,9,2,168.24,United_Kingdom
17738,19,13,3639.27,United_Kingdom
17739,12,18,7313.95,United_Kingdom
17740,389,3,148.5,United_Kingdom
17741,407,2,85.5,United_Kingdom
17742,113,11,1902.58,United_Kingdom
17743,448,1,229.2,United_Kingdom
17744,4,7,2107.04,United_Kingdom
17745,478,2,501.34,United_Kingdom
17746,240,4,853.08,United_Kingdom
17747,113,1,71.4,United_Kingdom
17748,527,1,294.5,United_Kingdom
17749,178,3,918.88,United_Kingdom
17750,5,9,1548.43,United_Kingdom
17751,421,1,157.48,United_Kingdom
17752,359,1,80.64,United_Kingdom
17753,464,3,293.06,United_Kingdom
17754,1,13,2251.39,United_Kingdom
17756,376,3,695.4,United_Kingdom
17758,19,12,4692.28,United_Kingdom
17759,17,5,1254.21,United_Kingdom
17760,22,6,832.5,United_Kingdom
17761,33,1,712.78,United_Kingdom
17762,456,1,123.0,United_Kingdom
17764,51,5,1579.4,United_Kingdom
17765,159,4,524.4300000000001,United_Kingdom
17766,381,2,280.13,United_Kingdom
17767,15,2,302.85,United_Kingdom
17768,8,7,3432.35,United_Kingdom
17769,13,16,6802.9,United_Kingdom
17770,199,5,755.97,United_Kingdom
17771,57,4,376.43,United_Kingdom
17772,11,3,327.67,United_Kingdom
17773,514,2,493.07,United_Kingdom
17774,97,9,2596.63,United_Kingdom
17775,255,1,36.0,United_Kingdom
17776,387,2,296.12,United_Kingdom
17777,25,3,619.4,United_Kingdom
17779,21,3,604.2,United_Kingdom
17781,159,2,172.12,United_Kingdom
17782,383,2,628.62,United_Kingdom
17783,72,3,329.52,United_Kingdom
17784,550,1,80.56,United_Kingdom
17785,53,3,395.88,United_Kingdom
17786,85,2,229.67,United_Kingdom
17787,153,4,2247.5,United_Kingdom
17788,74,2,1112.95,United_Kingdom
17789,281,2,347.0,United_Kingdom
17790,27,20,2421.06,United_Kingdom
17791,30,1,106.1,United_Kingdom
17792,467,2,316.15,United_Kingdom
17793,25,1,303.24,United_Kingdom
17795,180,2,308.49,United_Kingdom
17796,40,7,1317.49,United_Kingdom
17797,22,8,1615.56,United_Kingdom
17798,582,1,147.09,United_Kingdom
17799,22,20,5505.93,United_Kingdom
17800,37,9,930.0600000000001,United_Kingdom
17801,451,3,442.02,United_Kingdom
17802,82,10,3601.07,United_Kingdom
17803,392,1,144.47,United_Kingdom
17804,376,3,355.13,United_Kingdom
17805,74,1,318.51,United_Kingdom
17806,11,1,487.36,United_Kingdom
17807,395,3,386.6,United_Kingdom
17808,549,4,239.14,United_Kingdom
17812,13,7,1002.39,United_Kingdom
17813,14,5,1708.96,United_Kingdom
17814,375,2,1342.72,United_Kingdom
17815,393,1,591.96,United_Kingdom
17816,37,6,104.62,United_Kingdom
17817,4,6,751.73,United_Kingdom
17819,72,12,6557.7300000000005,United_Kingdom
17820,374,1,173.91,United_Kingdom
17821,406,1,334.62,United_Kingdom
17822,420,5,1419.95,United_Kingdom
17823,421,2,396.23,United_Kingdom
17824,51,1,298.4,United_Kingdom
17825,599,4,731.96,United_Kingdom
17826,374,1,118.24,United_Kingdom
17827,5,6,2013.28,United_Kingdom
17828,23,4,898.23,Malta
17829,299,5,4515.54,United_Arab_Emirates
17830,2,3,329.3,United_Kingdom
17831,33,1,35.400000000000006,United_Kingdom
17832,50,1,114.99000000000001,United_Kingdom
17834,415,2,716.29,United_Kingdom
17835,3,3,340.66,United_Kingdom
17836,47,1,37.82,United_Kingdom
17837,42,8,1435.34,United_Kingdom
17838,27,13,6399.52,United_Kingdom
17839,42,1,337.55,United_Kingdom
17840,444,1,172.98,United_Kingdom
17842,602,1,395.29,United_Kingdom
17843,303,2,209.42,United_Kingdom
17844,107,1,51.559999999999995,Canada
17845,555,4,582.49,United_Kingdom
17847,516,2,114.79,United_Kingdom
17849,218,8,1043.68,United_Kingdom
17851,422,6,1357.44,United_Kingdom
17852,12,5,498.81,United_Kingdom
17853,407,3,1077.2,United_Kingdom
17854,185,6,990.81,United_Kingdom
17855,373,1,417.94,United_Kingdom
17856,2,4,1379.03,United_Kingdom
17859,305,1,146.95,United_Kingdom
17860,369,4,778.24,United_Kingdom
17861,3,18,4425.83,United_Kingdom
17862,324,4,948.03,United_Kingdom
17863,59,12,5577.1,United_Kingdom
17864,13,5,892.42,United_Kingdom
17866,143,3,1075.8500000000001,United_Kingdom
17867,30,14,970.82,United_Kingdom
17868,386,1,204.65,United_Kingdom
17869,107,7,867.85,United_Kingdom
17870,2,13,2886.84,United_Kingdom
17871,205,5,963.84,United_Kingdom
17872,382,1,235.87,United_Kingdom
17873,80,18,5850.25,United_Kingdom
17874,185,5,562.53,United_Kingdom
17876,400,3,3424.02,United_Kingdom
17877,170,1,237.61,United_Kingdom
17878,44,3,1221.79,United_Kingdom
17879,174,1,177.36,United_Kingdom
17880,365,3,824.9200000000001,United_Kingdom
17881,304,1,84.55,United_Kingdom
17882,379,2,292.46,United_Kingdom
17883,3,7,860.67,United_Kingdom
17884,4,19,2721.35,United_Kingdom
17885,12,1,184.31,United_Kingdom
17886,32,6,1218.19,United_Kingdom
17887,129,1,95.45,United_Kingdom
17889,212,7,633.02,United_Kingdom
17890,323,2,509.28,United_Kingdom
17891,162,1,198.82,United_Kingdom
17892,56,3,239.93,United_Kingdom
17893,225,1,112.25,United_Kingdom
17894,72,18,1929.4,United_Kingdom
17895,44,1,86.61,United_Kingdom
17896,23,1,256.32,United_Kingdom
17897,173,9,1829.16,United_Kingdom
17898,85,4,281.53,United_Kingdom
17899,159,1,120.49,United_Kingdom
17900,190,2,60.0,United_Kingdom
17901,29,3,260.08,United_Kingdom
17902,547,1,216.4,United_Kingdom
17903,394,1,325.84000000000003,United_Kingdom
17904,21,1,171.52,United_Kingdom
17905,157,12,1440.89,United_Kingdom
17906,247,1,57.3,United_Kingdom
17908,374,5,1001.42,United_Kingdom
17911,9,1,314.24,United_Kingdom
17912,310,6,307.91,United_Kingdom
17913,59,14,3142.33,United_Kingdom
17914,4,1,320.53,United_Kingdom
17915,551,1,212.92,United_Kingdom
17917,45,3,306.18,United_Kingdom
17918,501,3,375.04,United_Kingdom
17919,88,2,1840.3200000000002,United_Kingdom
17921,64,10,2195.9,United_Kingdom
17922,543,1,170.4,United_Kingdom
17923,282,3,497.0,United_Kingdom
17924,12,6,2420.7000000000003,United_Kingdom
17925,373,1,488.16,United_Kingdom
17926,133,5,964.99,United_Kingdom
17928,45,3,237.51,United_Kingdom
17929,11,12,3082.1,United_Kingdom
17930,36,13,4267.42,United_Kingdom
17931,134,14,3188.52,United_Kingdom
17932,29,3,1239.67,United_Kingdom
17934,52,3,1025.55,United_Kingdom
17935,142,5,506.32,United_Kingdom
17936,5,1,383.94,United_Kingdom
17937,9,7,4301.22,United_Kingdom
17938,420,1,118.89,United_Kingdom
17939,160,1,99.14,United_Kingdom
17941,131,4,1267.92,United_Kingdom
17942,8,1,77.50000000000001,United_Kingdom
17944,423,1,57.46,United_Kingdom
17946,233,2,135.23,United_Kingdom
17947,37,1,176.68,United_Kingdom
17948,147,1,358.56000000000006,United_Kingdom
17950,72,7,1311.31,United_Kingdom
17951,40,4,1636.0800000000002,United_Kingdom
17952,378,4,760.56,United_Kingdom
17953,540,1,116.32000000000001,United_Kingdom
17954,5,19,3494.6,United_Kingdom
17955,219,5,786.7,United_Kingdom
17956,249,1,12.75,United_Kingdom
17957,66,1,107.77,United_Kingdom
17958,117,2,818.03,United_Kingdom
17959,592,1,140.75,United_Kingdom
17960,171,3,121.18,United_Kingdom
17962,142,4,505.62,United_Kingdom
17963,471,4,583.5,United_Kingdom
17964,32,2,637.11,United_Kingdom
17966,38,9,1692.52,United_Kingdom
17967,372,2,316.64,United_Kingdom
17968,374,4,716.35,United_Kingdom
17969,166,20,1583.84,United_Kingdom
17970,211,1,488.59000000000003,United_Kingdom
17971,548,1,134.34,United_Kingdom
17972,242,1,118.29,United_Kingdom
17973,52,1,313.64,United_Kingdom
17974,25,6,1730.21,United_Kingdom
17976,372,1,358.28,United_Kingdom
17977,29,2,1372.35,United_Kingdom
17978,365,4,1316.62,United_Kingdom
17979,36,4,706.18,United_Kingdom
17980,166,4,1016.62,United_Kingdom
17981,411,1,239.12,United_Kingdom
17983,395,1,133.51,United_Kingdom
17984,145,5,1039.87,United_Kingdom
17985,22,1,189.65,United_Kingdom
17986,56,1,20.8,United_Kingdom
17987,185,5,887.71,United_Kingdom
17988,12,12,374.99,United_Kingdom
17989,379,1,213.28,United_Kingdom
17990,237,6,1343.41,United_Kingdom
17991,225,3,316.95,United_Kingdom
17992,389,1,173.68,United_Kingdom
17993,617,1,116.1,United_Kingdom
17994,122,11,1974.6,United_Kingdom
17995,282,3,452.93,United_Kingdom
17996,380,3,416.49,United_Kingdom
17997,74,8,1698.48,United_Kingdom
17998,380,3,606.29,United_Kingdom
17999,37,3,575.06,United_Kingdom
18000,564,1,115.46,United_Kingdom
18001,12,6,874.6899999999999,United_Kingdom
18002,376,4,202.37,United_Kingdom
18003,376,1,356.71000000000004,United_Kingdom
18004,362,1,141.82,United_Kingdom
18005,4,2,225.19,United_Kingdom
18006,23,3,807.36,United_Kingdom
18007,393,1,220.32,United_Kingdom
18008,70,20,7344.38,United_Kingdom
18009,235,7,959.4399999999999,United_Kingdom
18010,257,1,174.8,United_Kingdom
18011,373,2,267.51,United_Kingdom
18013,155,2,183.93,United_Kingdom
18014,28,1,150.51999999999998,United_Kingdom
18015,4,1,105.29,United_Kingdom
18016,32,7,1847.31,United_Kingdom
18018,108,4,288.69,United_Kingdom
18019,52,1,28.55,United_Kingdom
18020,544,1,172.63,United_Kingdom
18021,510,2,140.23,United_Kingdom
18022,36,5,1542.72,United_Kingdom
18024,153,2,389.78,United_Kingdom
18025,380,6,1119.17,United_Kingdom
18026,501,2,2074.07,United_Kingdom
18027,99,1,111.06,United_Kingdom
18028,583,1,85.85,United_Kingdom
18030,4,2,230.64999999999998,United_Kingdom
18031,379,1,392.9,United_Kingdom
18032,334,1,48.3,United_Kingdom
18033,65,1,85.89,United_Kingdom
18034,22,3,743.9300000000001,United_Kingdom
18035,36,5,1125.42,United_Kingdom
18036,32,11,1293.02,United_Kingdom
18037,154,12,130.77,United_Kingdom
18038,556,1,127.61,United_Kingdom
18039,374,4,516.37,United_Kingdom
18040,19,2,336.40000000000003,United_Kingdom
18042,54,2,258.65,United_Kingdom
18043,25,3,814.83,United_Kingdom
18044,4,18,3407.91,United_Kingdom
18045,45,1,188.15,United_Kingdom
18047,381,2,339.39,United_Kingdom
18048,203,3,368.98,United_Kingdom
18049,437,2,430.15,United_Kingdom
18050,359,2,325.46000000000004,United_Kingdom
18053,71,3,500.27,United_Kingdom
18054,393,1,158.65,United_Kingdom
18056,288,2,554.6,United_Kingdom
18057,393,3,1002.64,United_Kingdom
18058,10,3,359.1,United_Kingdom
18059,23,3,246.56,United_Kingdom
18060,408,2,1047.68,United_Kingdom
18062,173,6,1461.22,United_Kingdom
18063,391,2,186.60000000000002,United_Kingdom
18064,133,9,3214.09,United_Kingdom
18066,75,3,1440.4,United_Kingdom
18067,40,1,392.58,United_Kingdom
18068,289,1,101.7,United_Kingdom
18069,26,11,4076.14,United_Kingdom
18071,258,6,1348.23,United_Kingdom
18072,186,1,175.68,United_Kingdom
18073,114,12,3706.5200000000004,United_Kingdom
18074,374,2,1448.8400000000001,United_Kingdom
18075,23,20,5010.54,United_Kingdom
18076,380,1,151.49,United_Kingdom
18077,8,18,4140.41,United_Kingdom
18078,217,4,508.58,United_Kingdom
18079,45,5,3897.46,United_Kingdom
18080,19,2,1231.5,United_Kingdom
18081,36,3,343.45,United_Kingdom
18082,26,1,661.29,United_Kingdom
18083,398,1,465.78,United_Kingdom
18084,16,3,812.9300000000001,United_Kingdom
18085,330,4,1514.3500000000001,United_Kingdom
18086,274,1,101.34,United_Kingdom
18088,61,1,160.97,United_Kingdom
18089,447,1,338.9,United_Kingdom
18090,422,1,263.15,United_Kingdom
18091,593,1,318.85,United_Kingdom
18093,93,8,4236.39,United_Kingdom
18094,82,13,5421.9400000000005,United_Kingdom
18095,313,5,2303.09,United_Kingdom
18096,12,6,1523.87,United_Kingdom
18097,8,11,3867.0,United_Kingdom
18098,396,1,449.82,United_Kingdom
18099,127,1,161.59,United_Kingdom
18100,550,1,433.86,United_Kingdom
18101,11,5,399.82,United_Kingdom
18103,549,1,63.8,United_Kingdom
18104,37,1,746.84,United_Kingdom
18105,38,1,78.08000000000001,United_Kingdom
18106,330,6,1246.51,United_Kingdom
18107,442,1,145.78,United_Kingdom
18108,254,3,688.0600000000001,United_Kingdom
18110,20,2,367.09000000000003,United_Kingdom
18111,589,1,353.74,United_Kingdom
18112,12,4,768.46,United_Kingdom
18113,369,1,152.64000000000001,United_Kingdom
18114,290,1,205.75,United_Kingdom
18116,68,13,1540.28,United_Kingdom
18117,26,1,292.32,United_Kingdom
18119,368,1,338.34,United_Kingdom
18120,214,1,86.05,United_Kingdom
18121,149,2,649.8000000000001,United_Kingdom
18122,8,6,1548.69,United_Kingdom
18123,24,3,635.01,United_Kingdom
18124,472,1,109.58,United_Kingdom
18125,30,4,986.59,United_Kingdom
18126,61,1,178.71,United_Kingdom
18127,19,4,403.73,United_Kingdom
18128,537,1,322.36,United_Kingdom
18129,243,1,106.25,United_Kingdom
18130,15,3,994.7900000000001,United_Kingdom
18132,504,1,173.01,United_Kingdom
18133,212,1,931.5,United_Kingdom
18134,598,2,369.7,United_Kingdom
18135,29,10,1168.02,United_Kingdom
18136,63,5,1591.16,United_Kingdom
18137,551,1,120.94,United_Kingdom
18138,295,1,145.15,United_Kingdom
18139,18,6,8438.34,United_Kingdom
18140,474,1,412.88,West_Indies
